name,served,landed,predict_land,internal_name,has_own_internalname,iname_eq_filename_ci,registry_owner,class_abstract,parent,cookrule_eff,shipping_version,pool_eff,hero,xp,n_objectives,path
Succubus_StompWisps_2,True,True,True,succubus_stompwisps_2,True,True,Succubus_StompWisps_2,False,Succubus_StompWisps,Production,0.25,HunterMissions,succubus,20000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_StompWisps_2.1
Succubus_StompWisps_3,True,True,True,succubus_stompwisps_3,True,True,Succubus_StompWisps_3,False,Succubus_StompWisps,Production,0.25,HunterMissions,succubus,20000,1,/Game/Loki/Core/Missions/HunterMissions/Succubus/DA_Mission_Succubus_StompWisps_3.1
TimedSurvive1_Armory,True,False,False,TimeSurvive1_Armory,True,False,,False,,Production,1.0,DailyPCB_Armory,,5000,1,/Game/Loki/Core/Missions/Daily/DA_Mission_TimedSurvive1_Armory.1
TimedSurvive2_Armory,True,False,False,TimeSurvive2_Armory,True,False,,False,,Production,1.0,DailyPCB_Armory,,10000,1,/Game/Loki/Core/Missions/Daily/DA_Mission_TimedSurvive2_Armory.1
Tournament_GetKnocks,True,False,False,Tournament_KnocksAssists_1,True,False,,False,,Production,2.0,Tournament,,10000,1,/Game/Loki/Core/Missions/Tournament/DA_Mission_Tournament_GetKnocks.1
Tournament_PlayAGame,True,False,False,Tournament_PlayAGame_1,True,False,,False,,Production,2.0,Tournament,,10000,1,/Game/Loki/Core/Missions/Tournament/DA_Mission_Tournament_PlayAGame.1
Tournament_Top4,True,False,False,Tournament_Top3_1,True,False,,False,,Production,2.0,Tournament,,10000,1,/Game/Loki/Core/Missions/Tournament/DA_Mission_Tournament_Top4.1
Tournament_WinGame,True,False,False,Tournament_WinGame_1,True,False,,False,,Production,2.0,Tournament,,10000,1,/Game/Loki/Core/Missions/Tournament/DA_Mission_Tournament_WinGame.1
Void_BlackholeMultiples_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,void,1000,1,/Game/Loki/Core/Missions/HunterMissions/Void/UltMultiple/DA_Mission_Void_BlackholeMultiples_Base.1
Void_ShiftTeleportEnemies_1,True,False,False,VoidShiftTeleportEnemies_1,True,False,,False,Void_ShiftTeleportEnemies_Base,Production,0.16,HunterMissions,void,10000,1,/Game/Loki/Core/Missions/HunterMissions/Void/ShiftTeleportEnemies/DA_Mission_Void_ShiftTeleportEnemies_1.1
Void_ShiftTeleportEnemies_2,True,False,False,VoidShiftTeleportEnemies_2,True,False,,False,Void_ShiftTeleportEnemies_Base,Production,0.16,HunterMissions,void,20000,1,/Game/Loki/Core/Missions/HunterMissions/Void/ShiftTeleportEnemies/DA_Mission_Void_ShiftTeleportEnemies_2.1
Void_ShiftTeleportEnemies_3,True,False,False,VoidShiftTeleportEnemies_3,True,False,,False,Void_ShiftTeleportEnemies_Base,Production,0.16,HunterMissions,void,20000,1,/Game/Loki/Core/Missions/HunterMissions/Void/ShiftTeleportEnemies/DA_Mission_Void_ShiftTeleportEnemies_3.1
Void_ShiftTeleportEnemies_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,void,,1,/Game/Loki/Core/Missions/HunterMissions/Void/ShiftTeleportEnemies/DA_Mission_Void_ShiftTeleportEnemies_Base.1
Void_UltMultiples_1,False,False,False,Void_BlackholeMultiples_1,True,False,,False,Void_BlackholeMultiples_Base,Production,0.16,HunterMissions,void,10000,1,/Game/Loki/Core/Missions/HunterMissions/Void/UltMultiple/DA_Mission_Void_UltMultiples_1.1
Void_UltMultiples_2,True,False,False,Void_BlackholeMultiples_2,True,False,,False,Void_BlackholeMultiples_Base,Production,0.16,HunterMissions,void,20000,1,/Game/Loki/Core/Missions/HunterMissions/Void/UltMultiple/DA_Mission_Void_UltMultiples_2.1
Void_UltMultiples_3,True,False,False,Void_BlackholeMultiples_3,True,False,,False,Void_BlackholeMultiples_Base,Production,0.16,HunterMissions,void,20000,1,/Game/Loki/Core/Missions/HunterMissions/Void/UltMultiple/DA_Mission_Void_UltMultiples_3.1
Void_VoidSnapIntoKill_1,True,False,False,VoidVoidSnapIntoKill_1,True,False,,False,Void_VoidSnapIntoKill_Base,Production,0.16,HunterMissions,void,10000,1,/Game/Loki/Core/Missions/HunterMissions/Void/VoidSnapIntoKill/DA_Mission_Void_VoidSnapIntoKill_1.1
Void_VoidSnapIntoKill_2,True,False,False,VoidVoidSnapIntoKill_2,True,False,,False,Void_VoidSnapIntoKill_Base,Production,0.16,HunterMissions,void,20000,1,/Game/Loki/Core/Missions/HunterMissions/Void/VoidSnapIntoKill/DA_Mission_Void_VoidSnapIntoKill_2.1
Void_VoidSnapIntoKill_3,True,False,False,VoidVoidSnapIntoKill_3,True,False,,False,Void_VoidSnapIntoKill_Base,Production,0.16,HunterMissions,void,20000,1,/Game/Loki/Core/Missions/HunterMissions/Void/VoidSnapIntoKill/DA_Mission_Void_VoidSnapIntoKill_3.1
Void_VoidSnapIntoKill_Base,True,False,False,,False,False,,True,,Never,,HunterMissions,void,,1,/Game/Loki/Core/Missions/HunterMissions/Void/VoidSnapIntoKill/DA_Mission_Void_VoidSnapIntoKill_Base.1
Wukong_QKnocks,True,False,False,,False,False,,True,,Never,,HunterMissions,Wukong,,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_QKnocks.1
Wukong_QKnocks_1,True,True,True,wukong_qknocks_1,True,True,Wukong_QKnocks_1,False,Wukong_QKnocks,Production,1.0,HunterMissions,Wukong,10000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_QKnocks_1.1
Wukong_QKnocks_2,True,True,True,wukong_qknocks_3,True,False,Wukong_QKnocks_3,False,Wukong_QKnocks,Production,1.0,HunterMissions,Wukong,20000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_QKnocks_2.1
Wukong_QKnocks_3,True,True,True,wukong_qknocks_2,True,False,Wukong_QKnocks_2,False,Wukong_QKnocks,Production,1.0,HunterMissions,Wukong,20000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_QKnocks_3.1
Wukong_RMBDunks,True,False,False,,False,False,,True,,Never,,HunterMissions,Wukong,,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_RMBDunks.1
Wukong_RMBDunks_1,True,True,True,wukong_rmbdunks_1,True,True,Wukong_RMBDunks_1,False,Wukong_RMBDunks,Production,1.0,HunterMissions,Wukong,10000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_RMBDunks_1.1
Wukong_RMBDunks_2,True,True,True,wukong_rmbdunks_2,True,True,Wukong_RMBDunks_2,False,Wukong_RMBDunks,Production,1.0,HunterMissions,Wukong,20000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_RMBDunks_2.1
Wukong_RMBDunks_3,True,True,True,wukong_rmbdunks_3,True,True,Wukong_RMBDunks_3,False,Wukong_RMBDunks,Production,1.0,HunterMissions,Wukong,20000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_RMBDunks_3.1
Wukong_ShiftEmpoweredDamage,True,False,False,,False,False,,True,,Never,,HunterMissions,Wukong,,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_ShiftEmpoweredDamage.1
Wukong_ShiftEmpoweredDamage_1,True,True,True,wukong_shiftempowereddamage_1,True,True,Wukong_ShiftEmpoweredDamage_1,False,Wukong_ShiftEmpoweredDamage,Production,1.0,HunterMissions,Wukong,10000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_ShiftEmpoweredDamage_1.1
Wukong_ShiftEmpoweredDamage_2,True,True,True,wukong_shiftempowereddamage_2,True,True,Wukong_ShiftEmpoweredDamage_2,False,Wukong_ShiftEmpoweredDamage,Production,1.0,HunterMissions,Wukong,20000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_ShiftEmpoweredDamage_2.1
Wukong_ShiftEmpoweredDamage_3,True,True,True,wukong_shiftempowereddamage_3,True,True,Wukong_ShiftEmpoweredDamage_3,False,Wukong_ShiftEmpoweredDamage,Production,1.0,HunterMissions,Wukong,20000,1,/Game/Loki/Core/Missions/HunterMissions/Wukong/DA_Mission_Wukong_ShiftEmpoweredDamage_3.1
